time,open,high,low,close,tick_volume,spread,real_volume
2020-11-25,1.33554,1.33937,1.33044,1.33792,62485.0,6.0,0.0
2020-11-26,1.33671,1.33984,1.33219,1.33522,40996.0,6.0,0.0
2020-11-27,1.33563,1.33822,1.32843,1.33195,58609.0,6.0,0.0
2020-11-30,1.33277,1.3384800000000001,1.33,1.33127,66177.0,6.0,0.0
2020-12-01,1.33189,1.34421,1.33127,1.3406500000000001,59675.0,6.0,0.0
2020-12-02,1.3415599999999999,1.34413,1.32868,1.3357299999999999,68858.0,6.0,0.0
2020-12-03,1.33606,1.35007,1.33447,1.3446500000000001,60392.0,6.0,0.0
2020-12-04,1.34451,1.35394,1.341,1.34306,65614.0,6.0,0.0
2020-12-07,1.34079,1.34379,1.32243,1.3374,68273.0,6.0,0.0
2020-12-08,1.33705,1.33934,1.32893,1.3345,74556.0,6.0,0.0
2020-12-09,1.33495,1.34779,1.3339699999999999,1.3395299999999999,60037.0,6.0,0.0
2020-12-10,1.33805,1.34106,1.32455,1.32918,68333.0,6.0,0.0
2020-12-11,1.32869,1.33251,1.31346,1.32159,65403.0,6.0,0.0
2020-12-14,1.33609,1.34458,1.3290199999999999,1.33243,61035.0,6.0,0.0
2020-12-15,1.3316,1.34693,1.32803,1.34588,70651.0,6.0,0.0
2020-12-16,1.34522,1.35552,1.34345,1.35046,65490.0,6.0,0.0
2020-12-17,1.35018,1.36245,1.3491900000000001,1.35776,58590.0,6.0,0.0
2020-12-18,1.35857,1.359,1.34718,1.35119,57197.0,6.0,0.0
2020-12-21,1.34037,1.34992,1.31866,1.34549,88389.0,6.0,0.0
2020-12-22,1.3461,1.34698,1.33033,1.33555,72311.0,6.0,0.0
2020-12-23,1.33452,1.35713,1.3344,1.34769,74879.0,6.0,0.0
2020-12-24,1.34876,1.36193,1.34769,1.3554300000000001,55153.0,6.0,0.0
2020-12-28,1.3544,1.35758,1.3429,1.34462,49554.0,6.0,0.0
2020-12-29,1.34422,1.35227,1.3437299999999999,1.34931,63319.0,8.0,0.0
2020-12-30,1.34966,1.36264,1.34913,1.36194,66310.0,8.0,0.0
2020-12-31,1.36113,1.36862,1.35983,1.36587,59821.0,8.0,0.0
2021-01-04,1.36489,1.37039,1.35413,1.35608,85345.0,4.0,0.0
2021-01-05,1.35694,1.36419,1.35542,1.36203,90873.0,4.0,0.0
2021-01-06,1.36173,1.36712,1.35365,1.3603,112708.0,4.0,0.0
2021-01-07,1.36071,1.36335,1.3532,1.35608,82392.0,4.0,0.0
2021-01-08,1.35594,1.36359,1.3538000000000001,1.3559999999999999,89145.0,4.0,0.0
2021-01-11,1.3550200000000001,1.3569,1.34498,1.35074,68482.0,4.0,0.0
2021-01-12,1.35141,1.36704,1.3503,1.36579,64434.0,4.0,0.0
2021-01-13,1.36593,1.37015,1.36118,1.36273,59180.0,4.0,0.0
2021-01-14,1.3636300000000001,1.37114,1.36165,1.36806,66166.0,4.0,0.0
2021-01-15,1.36852,1.36982,1.35717,1.35731,62736.0,4.0,0.0
2021-01-18,1.35835,1.3599700000000001,1.35185,1.35801,52671.0,4.0,0.0
2021-01-19,1.35843,1.36367,1.35708,1.36301,52376.0,5.0,0.0
2021-01-20,1.36242,1.37192,1.36224,1.36502,56595.0,4.0,0.0
2021-01-21,1.36477,1.3746800000000001,1.36456,1.37256,59761.0,4.0,0.0
2021-01-22,1.37301,1.37369,1.36354,1.36803,55123.0,4.0,0.0
2021-01-25,1.36779,1.37238,1.36486,1.3669799999999999,64670.0,4.0,0.0
2021-01-26,1.36747,1.3745,1.3609,1.37279,54187.0,4.0,0.0
2021-01-27,1.3729,1.37594,1.36592,1.3679700000000001,77054.0,4.0,0.0
2021-01-28,1.3681,1.3746399999999999,1.36299,1.3711,77506.0,4.0,0.0
